device,NVIDIA GB10,driver_api,13000,header,13040,sms,48,minimum,2097152,recommended,2097152
sample_header,mode,bytes,iteration,operation,host_us,kernel_ms,pending_after
sample,idle,2097152,13,create,49.199,0.000,0
sample,idle,2097152,13,map,0.544,0.000,0
sample,idle,2097152,13,access,36.400,0.000,0
sample,idle,2097152,13,unmap,56.495,0.000,0
sample,idle,2097152,13,release,26.992,0.000,0
sample,idle,2097152,14,create,49.776,0.000,0
sample,idle,2097152,14,map,0.672,0.000,0
sample,idle,2097152,14,access,37.183,0.000,0
sample,idle,2097152,14,unmap,54.400,0.000,0
sample,idle,2097152,14,release,26.751,0.000,0
sample,idle,2097152,15,create,49.216,0.000,0
sample,idle,2097152,15,map,0.512,0.000,0
sample,idle,2097152,15,access,36.864,0.000,0
sample,idle,2097152,15,unmap,56.416,0.000,0
sample,idle,2097152,15,release,26.544,0.000,0
sample,idle,2097152,16,create,49.375,0.000,0
sample,idle,2097152,16,map,0.512,0.000,0
sample,idle,2097152,16,access,37.200,0.000,0
sample,idle,2097152,16,unmap,56.639,0.000,0
sample,idle,2097152,16,release,26.640,0.000,0
sample,idle,2097152,17,create,49.456,0.000,0
sample,idle,2097152,17,map,0.480,0.000,0
sample,idle,2097152,17,access,37.103,0.000,0
sample,idle,2097152,17,unmap,54.832,0.000,0
sample,idle,2097152,17,release,26.896,0.000,0
sample,idle,2097152,18,create,50.624,0.000,0
sample,idle,2097152,18,map,0.624,0.000,0
sample,idle,2097152,18,access,37.664,0.000,0
sample,idle,2097152,18,unmap,55.328,0.000,0
sample,idle,2097152,18,release,28.640,0.000,0
sample,idle,2097152,19,create,49.535,0.000,0
sample,idle,2097152,19,map,0.496,0.000,0
sample,idle,2097152,19,access,37.344,0.000,0
sample,idle,2097152,19,unmap,54.143,0.000,0
sample,idle,2097152,19,release,27.184,0.000,0
sample,idle,2097152,20,create,49.616,0.000,0
sample,idle,2097152,20,map,0.576,0.000,0
sample,idle,2097152,20,access,37.167,0.000,0
sample,idle,2097152,20,unmap,54.272,0.000,0
sample,idle,2097152,20,release,27.711,0.000,0
sample,idle,2097152,21,create,49.472,0.000,0
sample,idle,2097152,21,map,0.512,0.000,0
sample,idle,2097152,21,access,36.544,0.000,0
sample,idle,2097152,21,unmap,55.871,0.000,0
sample,idle,2097152,21,release,26.592,0.000,0
sample,idle,2097152,22,create,49.599,0.000,0
sample,idle,2097152,22,map,0.560,0.000,0
sample,idle,2097152,22,access,36.864,0.000,0
sample,idle,2097152,22,unmap,56.367,0.000,0
sample,idle,2097152,22,release,26.960,0.000,0
sample,idle,2097152,23,create,49.392,0.000,0
sample,idle,2097152,23,map,0.528,0.000,0
sample,idle,2097152,23,access,36.288,0.000,0
sample,idle,2097152,23,unmap,54.528,0.000,0
sample,idle,2097152,23,release,26.592,0.000,0
sample,idle,2097152,24,create,51.679,0.000,0
sample,idle,2097152,24,map,0.512,0.000,0
sample,idle,2097152,24,access,37.344,0.000,0
sample,idle,2097152,24,unmap,52.799,0.000,0
sample,idle,2097152,24,release,26.368,0.000,0
sample,idle,2097152,25,create,49.840,0.000,0
sample,idle,2097152,25,map,0.512,0.000,0
sample,idle,2097152,25,access,37.055,0.000,0
sample,idle,2097152,25,unmap,55.168,0.000,0
sample,idle,2097152,25,release,26.655,0.000,0
sample,idle,2097152,26,create,49.408,0.000,0
sample,idle,2097152,26,map,0.496,0.000,0
sample,idle,2097152,26,access,37.344,0.000,0
sample,idle,2097152,26,unmap,55.167,0.000,0
sample,idle,2097152,26,release,26.144,0.000,0
sample,idle,2097152,27,create,49.615,0.000,0
sample,idle,2097152,27,map,0.496,0.000,0
sample,idle,2097152,27,access,36.832,0.000,0
sample,idle,2097152,27,unmap,55.088,0.000,0
sample,idle,2097152,27,release,26.383,0.000,0
sample,idle,2097152,28,create,49.040,0.000,0
sample,idle,2097152,28,map,0.544,0.000,0
sample,idle,2097152,28,access,36.928,0.000,0
sample,idle,2097152,28,unmap,55.232,0.000,0
sample,idle,2097152,28,release,26.640,0.000,0
sample,idle,2097152,29,create,49.631,0.000,0
sample,idle,2097152,29,map,0.496,0.000,0
sample,idle,2097152,29,access,36.384,0.000,0
sample,idle,2097152,29,unmap,54.031,0.000,0
sample,idle,2097152,29,release,26.496,0.000,0
sample,idle,2097152,30,create,49.568,0.000,0
sample,idle,2097152,30,map,0.496,0.000,0
sample,idle,2097152,30,access,36.799,0.000,0
sample,idle,2097152,30,unmap,55.984,0.000,0
sample,idle,2097152,30,release,26.480,0.000,0
sample,idle,2097152,31,create,49.759,0.000,0
sample,idle,2097152,31,map,0.544,0.000,0
sample,idle,2097152,31,access,36.752,0.000,0
sample,idle,2097152,31,unmap,55.711,0.000,0
sample,idle,2097152,31,release,26.800,0.000,0
sample,idle,2097152,32,create,49.296,0.000,0
sample,idle,2097152,32,map,0.464,0.000,0
sample,idle,2097152,32,access,36.623,0.000,0
sample,idle,2097152,32,unmap,55.536,0.000,0
sample,idle,2097152,32,release,26.607,0.000,0
sample,idle,2097152,33,create,49.616,0.000,0
sample,idle,2097152,33,map,0.480,0.000,0
sample,idle,2097152,33,access,36.736,0.000,0
sample,idle,2097152,33,unmap,55.280,0.000,0
sample,idle,2097152,33,release,26.464,0.000,0
sample,idle,2097152,34,create,49.247,0.000,0
sample,idle,2097152,34,map,0.480,0.000,0
sample,idle,2097152,34,access,36.768,0.000,0
sample,idle,2097152,34,unmap,56.319,0.000,0
sample,idle,2097152,34,release,26.752,0.000,0
sample,idle,2097152,35,create,49.616,0.000,0
sample,idle,2097152,35,map,0.512,0.000,0
sample,idle,2097152,35,access,36.911,0.000,0
sample,idle,2097152,35,unmap,55.104,0.000,0
sample,idle,2097152,35,release,26.368,0.000,0
sample,idle,2097152,36,create,49.727,0.000,0
sample,idle,2097152,36,map,0.544,0.000,0
sample,idle,2097152,36,access,36.752,0.000,0
sample,idle,2097152,36,unmap,56.399,0.000,0
sample,idle,2097152,36,release,26.960,0.000,0
sample,idle,2097152,37,create,49.776,0.000,0
sample,idle,2097152,37,map,0.576,0.000,0
sample,idle,2097152,37,access,36.495,0.000,0
sample,idle,2097152,37,unmap,52.992,0.000,0
sample,idle,2097152,37,release,26.671,0.000,0
sample,idle,2097152,38,create,49.232,0.000,0
sample,idle,2097152,38,map,0.512,0.000,0
sample,idle,2097152,38,access,36.416,0.000,0
sample,idle,2097152,38,unmap,55.664,0.000,0
sample,idle,2097152,38,release,26.832,0.000,0
sample,idle,2097152,39,create,49.919,0.000,0
sample,idle,2097152,39,map,0.560,0.000,0
sample,idle,2097152,39,access,36.592,0.000,0
sample,idle,2097152,39,unmap,55.071,0.000,0
sample,idle,2097152,39,release,26.640,0.000,0
sample,idle,2097152,40,create,52.400,0.000,0
sample,idle,2097152,40,map,0.512,0.000,0
sample,idle,2097152,40,access,37.071,0.000,0
sample,idle,2097152,40,unmap,55.632,0.000,0
sample,idle,2097152,40,release,26.688,0.000,0
sample,idle,2097152,41,create,49.663,0.000,0
sample,idle,2097152,41,map,0.512,0.000,0
sample,idle,2097152,41,access,37.200,0.000,0
sample,idle,2097152,41,unmap,55.263,0.000,0
sample,idle,2097152,41,release,26.544,0.000,0
sample,idle,2097152,42,create,49.712,0.000,0
sample,idle,2097152,42,map,0.512,0.000,0
sample,idle,2097152,42,access,36.815,0.000,0
sample,idle,2097152,42,unmap,55.744,0.000,0
sample,idle,2097152,42,release,26.447,0.000,0
sample,idle,2097152,43,create,49.696,0.000,0
sample,idle,2097152,43,map,0.496,0.000,0
sample,idle,2097152,43,access,36.656,0.000,0
sample,idle,2097152,43,unmap,54.608,0.000,0
sample,idle,2097152,43,release,26.880,0.000,0
sample,idle,2097152,44,create,49.647,0.000,0
sample,idle,2097152,44,map,0.512,0.000,0
sample,idle,2097152,44,access,36.736,0.000,0
sample,idle,2097152,44,unmap,50.895,0.000,0
sample,idle,2097152,44,release,26.928,0.000,0
sample,idle,2097152,45,create,49.392,0.000,0
sample,idle,2097152,45,map,0.464,0.000,0
sample,idle,2097152,45,access,39.103,0.000,0
sample,idle,2097152,45,unmap,51.280,0.000,0
sample,idle,2097152,45,release,26.960,0.000,0
sample,idle,2097152,46,create,49.599,0.000,0
sample,idle,2097152,46,map,0.512,0.000,0
sample,idle,2097152,46,access,36.592,0.000,0
sample,idle,2097152,46,unmap,53.503,0.000,0
sample,idle,2097152,46,release,26.768,0.000,0
sample,idle,2097152,47,create,49.888,0.000,0
sample,idle,2097152,47,map,0.496,0.000,0
sample,idle,2097152,47,access,36.815,0.000,0
sample,idle,2097152,47,unmap,54.112,0.000,0
sample,idle,2097152,47,release,26.895,0.000,0
sample,idle,2097152,48,create,49.648,0.000,0
sample,idle,2097152,48,map,0.512,0.000,0
sample,idle,2097152,48,access,36.704,0.000,0
sample,idle,2097152,48,unmap,53.983,0.000,0
sample,idle,2097152,48,release,26.752,0.000,0
sample,idle,2097152,49,create,49.327,0.000,0
sample,idle,2097152,49,map,0.528,0.000,0
sample,idle,2097152,49,access,35.680,0.000,0
sample,idle,2097152,49,unmap,54.719,0.000,0
sample,idle,2097152,49,release,26.224,0.000,0
sample,idle,2097152,50,create,49.728,0.000,0
sample,idle,2097152,50,map,0.512,0.000,0
sample,idle,2097152,50,access,36.304,0.000,0
sample,idle,2097152,50,unmap,53.856,0.000,0
sample,idle,2097152,50,release,26.560,0.000,0
sample,idle,2097152,51,create,49.711,0.000,0
sample,idle,2097152,51,map,0.512,0.000,0
sample,idle,2097152,51,access,37.152,0.000,0
sample,idle,2097152,51,unmap,55.567,0.000,0
sample,idle,2097152,51,release,26.480,0.000,0
sample,idle,2097152,52,create,49.760,0.000,0
sample,idle,2097152,52,map,0.480,0.000,0
sample,idle,2097152,52,access,36.783,0.000,0
sample,idle,2097152,52,unmap,54.480,0.000,0
sample,idle,2097152,52,release,26.512,0.000,0
sample,idle,2097152,53,create,49.823,0.000,0
sample,idle,2097152,53,map,0.528,0.000,0
sample,idle,2097152,53,access,37.072,0.000,0
sample,idle,2097152,53,unmap,53.871,0.000,0
sample,idle,2097152,53,release,26.592,0.000,0
sample,idle,2097152,54,create,49.328,0.000,0
sample,idle,2097152,54,map,0.544,0.000,0
sample,idle,2097152,54,access,36.991,0.000,0
sample,idle,2097152,54,unmap,52.864,0.000,0
sample,idle,2097152,54,release,26.367,0.000,0
sample,idle,2097152,55,create,49.184,0.000,0
sample,idle,2097152,55,map,0.576,0.000,0
sample,idle,2097152,55,access,37.056,0.000,0
sample,idle,2097152,55,unmap,55.584,0.000,0
sample,idle,2097152,55,release,29.344,0.000,0
sample,idle,2097152,56,create,50.703,0.000,0
sample,idle,2097152,56,map,0.496,0.000,0
sample,idle,2097152,56,access,37.088,0.000,0
sample,idle,2097152,56,unmap,54.607,0.000,0
sample,idle,2097152,56,release,26.768,0.000,0
sample,idle,2097152,57,create,49.296,0.000,0
sample,idle,2097152,57,map,0.512,0.000,0
sample,idle,2097152,57,access,36.767,0.000,0
sample,idle,2097152,57,unmap,54.512,0.000,0
sample,idle,2097152,57,release,26.800,0.000,0
sample,idle,2097152,58,create,49.199,0.000,0
sample,idle,2097152,58,map,0.512,0.000,0
sample,idle,2097152,58,access,36.544,0.000,0
sample,idle,2097152,58,unmap,54.127,0.000,0
sample,idle,2097152,58,release,26.544,0.000,0
sample,idle,2097152,59,create,49.472,0.000,0
sample,idle,2097152,59,map,0.496,0.000,0
sample,idle,2097152,59,access,36.815,0.000,0
sample,idle,2097152,59,unmap,53.376,0.000,0
sample,idle,2097152,59,release,26.703,0.000,0
sample,idle,2097152,60,create,49.632,0.000,0
sample,idle,2097152,60,map,0.512,0.000,0
sample,idle,2097152,60,access,36.928,0.000,0
sample,idle,2097152,60,unmap,55.631,0.000,0
sample,idle,2097152,60,release,26.800,0.000,0
sample,idle,2097152,61,create,51.007,0.000,0
sample,idle,2097152,61,map,0.512,0.000,0
sample,idle,2097152,61,access,36.896,0.000,0
sample,idle,2097152,61,unmap,53.407,0.000,0
sample,idle,2097152,61,release,26.368,0.000,0
sample,idle,2097152,62,create,49.664,0.000,0
sample,idle,2097152,62,map,0.528,0.000,0
sample,idle,2097152,62,access,37.087,0.000,0
sample,idle,2097152,62,unmap,54.048,0.000,0
sample,idle,2097152,62,release,26.784,0.000,0
sample,idle,2097152,63,create,49.407,0.000,0
sample,idle,2097152,63,map,0.560,0.000,0
sample,idle,2097152,63,access,36.864,0.000,0
sample,idle,2097152,63,unmap,55.503,0.000,0
sample,idle,2097152,63,release,26.832,0.000,0
sample,idle,2097152,64,create,49.552,0.000,0
sample,idle,2097152,64,map,0.448,0.000,0
sample,idle,2097152,64,access,37.167,0.000,0
sample,idle,2097152,64,unmap,53.760,0.000,0
sample,idle,2097152,64,release,26.687,0.000,0
sample,idle,2097152,65,create,49.296,0.000,0
sample,idle,2097152,65,map,0.496,0.000,0
sample,idle,2097152,65,access,37.104,0.000,0
sample,idle,2097152,65,unmap,55.631,0.000,0
sample,idle,2097152,65,release,26.672,0.000,0
sample,idle,2097152,66,create,49.551,0.000,0
sample,idle,2097152,66,map,0.512,0.000,0
sample,idle,2097152,66,access,36.912,0.000,0
sample,idle,2097152,66,unmap,53.567,0.000,0
sample,idle,2097152,66,release,26.864,0.000,0
sample,idle,2097152,67,create,49.424,0.000,0
sample,idle,2097152,67,map,0.512,0.000,0
sample,idle,2097152,67,access,36.640,0.000,0
sample,idle,2097152,67,unmap,53.456,0.000,0
sample,idle,2097152,67,release,26.768,0.000,0
sample,idle,2097152,68,create,49.407,0.000,0
sample,idle,2097152,68,map,0.512,0.000,0
sample,idle,2097152,68,access,36.752,0.000,0
sample,idle,2097152,68,unmap,55.231,0.000,0
sample,idle,2097152,68,release,26.688,0.000,0
sample,idle,2097152,69,create,49.504,0.000,0
sample,idle,2097152,69,map,0.528,0.000,0
sample,idle,2097152,69,access,36.623,0.000,0
sample,idle,2097152,69,unmap,54.528,0.000,0
sample,idle,2097152,69,release,26.688,0.000,0
sample,idle,2097152,70,create,49.151,0.000,0
sample,idle,2097152,70,map,0.464,0.000,0
sample,idle,2097152,70,access,36.656,0.000,0
sample,idle,2097152,70,unmap,55.167,0.000,0
sample,idle,2097152,70,release,26.240,0.000,0
sample,idle,2097152,71,create,49.232,0.000,0
sample,idle,2097152,71,map,0.512,0.000,0
sample,idle,2097152,71,access,36.607,0.000,0
sample,idle,2097152,71,unmap,52.816,0.000,0
sample,idle,2097152,71,release,28.079,0.000,0
sample,idle,2097152,72,create,49.648,0.000,0
sample,idle,2097152,72,map,0.528,0.000,0
sample,idle,2097152,72,access,36.864,0.000,0
sample,idle,2097152,72,unmap,53.887,0.000,0
sample,idle,2097152,72,release,26.464,0.000,0
sample,idle,2097152,73,create,49.679,0.000,0
sample,idle,2097152,73,map,0.528,0.000,0
sample,idle,2097152,73,access,37.024,0.000,0
sample,idle,2097152,73,unmap,55.215,0.000,0
sample,idle,2097152,73,release,26.784,0.000,0
sample,idle,2097152,74,create,49.920,0.000,0
sample,idle,2097152,74,map,0.528,0.000,0
sample,idle,2097152,74,access,36.799,0.000,0
sample,idle,2097152,74,unmap,54.048,0.000,0
sample,idle,2097152,74,release,26.768,0.000,0
sample,idle,2097152,75,create,49.391,0.000,0
sample,idle,2097152,75,map,0.528,0.000,0
sample,idle,2097152,75,access,36.464,0.000,0
sample,idle,2097152,75,unmap,55.503,0.000,0
sample,idle,2097152,75,release,26.928,0.000,0
sample,idle,2097152,76,create,49.680,0.000,0
sample,idle,2097152,76,map,0.480,0.000,0
sample,idle,2097152,76,access,36.847,0.000,0
sample,idle,2097152,76,unmap,56.224,0.000,0
sample,idle,2097152,76,release,26.447,0.000,0
sample,idle,2097152,77,create,51.552,0.000,0
sample,idle,2097152,77,map,0.544,0.000,0
sample,idle,2097152,77,access,36.752,0.000,0
sample,idle,2097152,77,unmap,54.272,0.000,0
sample,idle,2097152,77,release,26.128,0.000,0
sample,idle,2097152,78,create,49.391,0.000,0
sample,idle,2097152,78,map,0.496,0.000,0
sample,idle,2097152,78,access,36.768,0.000,0
sample,idle,2097152,78,unmap,56.623,0.000,0
sample,idle,2097152,78,release,26.576,0.000,0
sample,idle,2097152,79,create,49.248,0.000,0
sample,idle,2097152,79,map,0.512,0.000,0
sample,idle,2097152,79,access,36.687,0.000,0
sample,idle,2097152,79,unmap,53.008,0.000,0
sample,idle,2097152,79,release,26.816,0.000,0
sample,idle,2097152,80,create,49.279,0.000,0
sample,idle,2097152,80,map,0.512,0.000,0
sample,idle,2097152,80,access,36.720,0.000,0
sample,idle,2097152,80,unmap,55.039,0.000,0
sample,idle,2097152,80,release,26.336,0.000,0
sample,idle,2097152,81,create,49.536,0.000,0
sample,idle,2097152,81,map,0.528,0.000,0
sample,idle,2097152,81,access,36.639,0.000,0
sample,idle,2097152,81,unmap,54.496,0.000,0
sample,idle,2097152,81,release,27.071,0.000,0
sample,idle,2097152,82,create,49.728,0.000,0
sample,idle,2097152,82,map,0.480,0.000,0
sample,idle,2097152,82,access,36.576,0.000,0
sample,idle,2097152,82,unmap,54.479,0.000,0
sample,idle,2097152,82,release,26.288,0.000,0
sample,idle,2097152,83,create,49.535,0.000,0
sample,idle,2097152,83,map,0.512,0.000,0
sample,idle,2097152,83,access,36.656,0.000,0
sample,idle,2097152,83,unmap,53.231,0.000,0
sample,idle,2097152,83,release,26.400,0.000,0
sample,idle,2097152,84,create,49.504,0.000,0
sample,idle,2097152,84,map,0.528,0.000,0
sample,idle,2097152,84,access,36.496,0.000,0
sample,idle,2097152,84,unmap,55.568,0.000,0
sample,idle,2097152,84,release,26.368,0.000,0
sample,idle,2097152,85,create,49.791,0.000,0
sample,idle,2097152,85,map,0.512,0.000,0
sample,idle,2097152,85,access,36.880,0.000,0
sample,idle,2097152,85,unmap,54.687,0.000,0
sample,idle,2097152,85,release,26.688,0.000,0
sample,idle,2097152,86,create,49.072,0.000,0
sample,idle,2097152,86,map,0.528,0.000,0
sample,idle,2097152,86,access,36.335,0.000,0
sample,idle,2097152,86,unmap,54.176,0.000,0
sample,idle,2097152,86,release,26.079,0.000,0
sample,idle,2097152,87,create,49.440,0.000,0
sample,idle,2097152,87,map,0.544,0.000,0
sample,idle,2097152,87,access,36.560,0.000,0
sample,idle,2097152,87,unmap,57.503,0.000,0
sample,idle,2097152,87,release,26.816,0.000,0
sample,idle,2097152,88,create,49.999,0.000,0
sample,idle,2097152,88,map,0.528,0.000,0
sample,idle,2097152,88,access,36.368,0.000,0
sample,idle,2097152,88,unmap,54.816,0.000,0
sample,idle,2097152,88,release,26.863,0.000,0
sample,idle,2097152,89,create,49.360,0.000,0
sample,idle,2097152,89,map,0.512,0.000,0
sample,idle,2097152,89,access,37.088,0.000,0
sample,idle,2097152,89,unmap,55.888,0.000,0
sample,idle,2097152,89,release,26.816,0.000,0
sample,idle,2097152,90,create,49.807,0.000,0
sample,idle,2097152,90,map,0.528,0.000,0
sample,idle,2097152,90,access,37.056,0.000,0
sample,idle,2097152,90,unmap,54.527,0.000,0
sample,idle,2097152,90,release,26.528,0.000,0
sample,idle,2097152,91,create,49.760,0.000,0
sample,idle,2097152,91,map,0.496,0.000,0
sample,idle,2097152,91,access,36.815,0.000,0
sample,idle,2097152,91,unmap,55.824,0.000,0
sample,idle,2097152,91,release,28.000,0.000,0
sample,idle,2097152,92,create,49.647,0.000,0
sample,idle,2097152,92,map,0.576,0.000,0
sample,idle,2097152,92,access,36.880,0.000,0
sample,idle,2097152,92,unmap,55.823,0.000,0
sample,idle,2097152,92,release,26.800,0.000,0
sample,idle,2097152,93,create,51.616,0.000,0
sample,idle,2097152,93,map,0.528,0.000,0
sample,idle,2097152,93,access,37.071,0.000,0
sample,idle,2097152,93,unmap,53.936,0.000,0
sample,idle,2097152,93,release,26.575,0.000,0
sample,idle,2097152,94,create,49.504,0.000,0
sample,idle,2097152,94,map,0.544,0.000,0
sample,idle,2097152,94,access,37.040,0.000,0
sample,idle,2097152,94,unmap,54.464,0.000,0
sample,idle,2097152,94,release,26.448,0.000,0
sample,idle,2097152,95,create,49.407,0.000,0
sample,idle,2097152,95,map,0.464,0.000,0
sample,idle,2097152,95,access,36.672,0.000,0
sample,idle,2097152,95,unmap,54.879,0.000,0
sample,idle,2097152,95,release,26.432,0.000,0
sample,idle,2097152,96,create,49.680,0.000,0
sample,idle,2097152,96,map,0.496,0.000,0
sample,idle,2097152,96,access,36.655,0.000,0
sample,idle,2097152,96,unmap,55.408,0.000,0
sample,idle,2097152,96,release,26.176,0.000,0
sample,idle,2097152,97,create,49.615,0.000,0
sample,idle,2097152,97,map,0.512,0.000,0
sample,idle,2097152,97,access,36.320,0.000,0
sample,idle,2097152,97,unmap,54.879,0.000,0
sample,idle,2097152,97,release,26.784,0.000,0
sample,idle,2097152,98,create,49.680,0.000,0
sample,idle,2097152,98,map,0.512,0.000,0
sample,idle,2097152,98,access,38.511,0.000,0
sample,idle,2097152,98,unmap,55.024,0.000,0
sample,idle,2097152,98,release,26.719,0.000,0
sample,idle,2097152,99,create,49.584,0.000,0
sample,idle,2097152,99,map,0.528,0.000,0
sample,idle,2097152,99,access,36.704,0.000,0
sample,idle,2097152,99,unmap,57.376,0.000,0
sample,idle,2097152,99,release,26.576,0.000,0
sample,one_block,2097152,0,create,50.320,10.004,1
sample,one_block,2097152,0,map,0.576,10.004,1
sample,one_block,2097152,0,access,37.455,10.006,1
sample,one_block,2097152,0,unmap,55.152,10.006,1
sample,one_block,2097152,0,release,30.927,10.006,1
sample,one_block,2097152,1,create,50.384,10.004,1
sample,one_block,2097152,1,map,0.672,10.004,1
sample,one_block,2097152,1,access,36.944,10.006,1
sample,one_block,2097152,1,unmap,56.063,10.007,1
sample,one_block,2097152,1,release,30.655,10.006,1
sample,one_block,2097152,2,create,50.144,10.004,1
sample,one_block,2097152,2,map,0.624,10.003,1
sample,one_block,2097152,2,access,36.064,10.006,1
sample,one_block,2097152,2,unmap,55.967,10.006,1
sample,one_block,2097152,2,release,31.231,10.006,1
sample,one_block,2097152,3,create,50.016,10.004,1
sample,one_block,2097152,3,map,0.608,10.006,1
sample,one_block,2097152,3,access,36.816,10.005,1
sample,one_block,2097152,3,unmap,56.879,10.007,1
sample,one_block,2097152,3,release,31.088,10.006,1
sample,one_block,2097152,4,create,50.192,10.004,1
sample,one_block,2097152,4,map,0.608,10.003,1
sample,one_block,2097152,4,access,36.768,10.006,1
sample,one_block,2097152,4,unmap,54.751,10.006,1
sample,one_block,2097152,4,release,31.648,10.006,1
sample,one_block,2097152,5,create,50.832,10.004,1
sample,one_block,2097152,5,map,0.640,10.004,1
sample,one_block,2097152,5,access,37.296,10.005,1
sample,one_block,2097152,5,unmap,54.847,10.007,1
sample,one_block,2097152,5,release,31.216,10.006,1
sample,one_block,2097152,6,create,50.224,10.004,1
sample,one_block,2097152,6,map,0.704,10.003,1
sample,one_block,2097152,6,access,37.440,10.005,1
sample,one_block,2097152,6,unmap,54.703,10.005,1
sample,one_block,2097152,6,release,31.696,10.006,1
sample,one_block,2097152,7,create,50.816,10.004,1
sample,one_block,2097152,7,map,0.608,10.004,1
sample,one_block,2097152,7,access,37.088,10.005,1
sample,one_block,2097152,7,unmap,52.495,10.007,1
sample,one_block,2097152,7,release,30.768,10.006,1
sample,one_block,2097152,8,create,49.695,10.004,1
sample,one_block,2097152,8,map,0.640,10.004,1
sample,one_block,2097152,8,access,36.880,10.006,1
sample,one_block,2097152,8,unmap,55.023,10.006,1
sample,one_block,2097152,8,release,30.928,10.006,1
sample,one_block,2097152,9,create,50.335,10.004,1
sample,one_block,2097152,9,map,0.640,10.004,1
sample,one_block,2097152,9,access,37.600,10.005,1
sample,one_block,2097152,9,unmap,56.623,10.007,1
sample,one_block,2097152,9,release,30.752,10.006,1
sample,one_block,2097152,10,create,51.135,10.004,1
sample,one_block,2097152,10,map,0.608,10.004,1
sample,one_block,2097152,10,access,37.056,10.006,1
sample,one_block,2097152,10,unmap,55.519,10.006,1
sample,one_block,2097152,10,release,30.960,10.006,1
sample,one_block,2097152,11,create,51.391,10.004,1
sample,one_block,2097152,11,map,0.576,10.004,1
sample,one_block,2097152,11,access,37.440,10.006,1
sample,one_block,2097152,11,unmap,54.032,10.006,1
sample,one_block,2097152,11,release,31.200,10.006,1
sample,one_block,2097152,12,create,51.055,10.004,1
sample,one_block,2097152,12,map,0.608,10.004,1
sample,one_block,2097152,12,access,37.408,10.006,1
sample,one_block,2097152,12,unmap,56.768,10.005,1
